0.0132313663524,-6.81428169102,0.23797961916,-18.478220486,6.74661645953,-13.5010298878,
-0.136534333343,-6.84104648525,0.72933519959,-18.450033375,6.23258219985,-13.4090377673,
-0.357531781602,-7.29807194484,1.2172835676,-18.0587660109,6.85133488108,-12.6583580418,
-0.632605753913,-6.86547663041,0.898867274418,-18.3912096697,6.02773364878,-13.2219682002,
0.136801117812,-7.52590136404,0.696636469774,-18.5413732543,6.61982934699,-12.7196558246,
1.08724179098,-7.30821987337,1.48439411426,-17.9584937755,6.20207761915,-12.4625286096,
0.307550741944,-7.17850688109,0.751631504997,-18.5532149498,6.0177777877,-12.9433095247,
0.896725675736,-7.2606809302,0.925606995441,-18.2599158756,5.65629399699,-13.065965441,
0.610271087717,-7.67921633679,1.51636154064,-18.4379477025,6.01455747499,-12.5328496933,
1.04397398668,-7.64113152585,0.871352247001,-18.4533974276,5.80519498506,-12.9522616635,
-0.712169261523,-7.09478610221,0.552950874901,-18.0273315284,5.97385695481,-13.0734327385,
-0.582768463839,-7.88825625159,-0.109404965105,-18.0815587693,6.13790491319,-12.7397280454,
-0.121158787213,-7.49785486244,-0.376078707838,-18.1963789386,6.24489756871,-12.4458307172,
-0.242366763823,-7.41987662744,0.0448565604182,-17.5413584832,6.38887974276,-13.0592122683,
-0.157173758591,-7.65426423296,0.177367382636,-18.3668816588,6.31437562378,-13.0232244765,
-0.0197986504753,-7.3869683983,0.0625062657845,-17.7353245857,5.59754003583,-12.7008053953,
0.259659423163,-6.85202962208,0.342290391899,-18.0622965964,5.81735946428,-12.5015759334,
0.40160933006,-7.34490337518,0.826350439658,-17.4483431297,5.54748678759,-13.0815389211,
0.425714527148,-7.4464155128,0.272783195151,-17.6105126422,5.62323261739,-11.6908261823,
0.110297863295,-7.91893458744,0.224471784224,-17.9340997044,5.81795079394,-12.6393558226,
-0.0828076166428,-6.02203081237,1.22729937766,-18.2046558003,6.83330570447,-13.8339277442,
-0.35204674868,-6.22387068399,0.990375576953,-17.805160915,6.73173304791,-13.6249283263,
-0.43295857168,-6.21885171142,1.03101778038,-18.201485091,6.46932682161,-13.6411213602,
-0.281658443616,-6.53062333046,0.576537170171,-18.1423468085,6.89894783493,-13.3657968574,
-0.122852725859,-6.56260857943,1.28944803933,-17.5945639379,6.61717697701,-13.4361551441,
0.740858275332,-6.41024643998,1.06741290152,-17.6183274531,6.18665632828,-13.2421042224,
0.51403386013,-6.82713370293,0.939315635418,-17.4125125586,5.50616363208,-13.1904258713,
0.383631154297,-6.10927136914,0.82173638097,-17.8808262015,5.6127418814,-12.838068478,
0.459718084388,-6.06159425746,1.1591947696,-17.725240083,5.07926068119,-13.1041708741,
